timestamp,data
2025-06-19T11:29:17.950385,"TARGET_NOT_FOUND,540377,0,0,0,0"
2025-06-19T11:29:22.852496,"TARGET_NOT_FOUND,545279,0,0,0,0"
2025-06-19T11:29:27.755461,"TARGET_NOT_FOUND,550182,0,0,0,0"
2025-06-19T11:29:32.657345,"TARGET_NOT_FOUND,555083,0,0,0,0"
2025-06-19T11:29:37.559538,"TARGET_NOT_FOUND,559986,0,0,0,0"
2025-06-19T11:29:42.461556,"TARGET_NOT_FOUND,564888,0,0,0,0"
2025-06-19T11:29:47.363745,"TARGET_NOT_FOUND,569790,0,0,0,0"
2025-06-19T11:29:52.266937,"TARGET_NOT_FOUND,574693,0,0,0,0"
2025-06-19T11:29:57.169587,"TARGET_NOT_FOUND,579596,0,0,0,0"
2025-06-19T11:30:02.072568,"TARGET_NOT_FOUND,584498,0,0,0,0"
2025-06-19T11:30:06.973976,"TARGET_NOT_FOUND,589400,0,0,0,0"
2025-06-19T11:30:11.876917,"TARGET_NOT_FOUND,594303,0,0,0,0"
2025-06-19T11:30:16.778846,"TARGET_NOT_FOUND,599205,0,0,0,0"
2025-06-19T11:30:21.680775,"TARGET_NOT_FOUND,604106,0,0,0,0"
2025-06-19T11:30:26.582838,"TARGET_NOT_FOUND,609008,0,0,0,0"
2025-06-19T11:30:31.484923,"TARGET_NOT_FOUND,613911,0,0,0,0"
2025-06-19T11:30:36.387139,"TARGET_NOT_FOUND,618813,0,0,0,0"
2025-06-19T11:30:41.289081,"TARGET_NOT_FOUND,623715,0,0,0,0"
2025-06-19T11:30:46.191292,"TARGET_NOT_FOUND,628617,0,0,0,0"
2025-06-19T11:30:51.094194,"TARGET_NOT_FOUND,633520,0,0,0,0"
2025-06-19T11:30:55.996382,"TARGET_NOT_FOUND,638422,0,0,0,0"
2025-06-19T11:31:00.899267,"TARGET_NOT_FOUND,643325,0,0,0,0"
2025-06-19T11:31:05.801535,"TARGET_NOT_FOUND,648227,0,0,0,0"
2025-06-19T11:31:10.704494,"TARGET_NOT_FOUND,653130,0,0,0,0"
2025-06-19T11:31:15.607321,"TARGET_NOT_FOUND,658033,0,0,0,0"
2025-06-19T11:31:20.509298,"TARGET_NOT_FOUND,662935,0,0,0,0"
2025-06-19T11:31:25.411517,"TARGET_NOT_FOUND,667837,0,0,0,0"
2025-06-19T11:31:30.313453,"TARGET_NOT_FOUND,672739,0,0,0,0"
2025-06-19T11:31:35.215810,"TARGET_NOT_FOUND,677641,0,0,0,0"
2025-06-19T11:31:40.118576,"TARGET_NOT_FOUND,682544,0,0,0,0"
2025-06-19T11:31:45.020962,"TARGET_NOT_FOUND,687446,0,0,0,0"
2025-06-19T11:31:49.923725,"TARGET_NOT_FOUND,692349,0,0,0,0"
2025-06-19T11:31:54.825845,"TARGET_NOT_FOUND,697251,0,0,0,0"
2025-06-19T11:31:59.728801,"TARGET_NOT_FOUND,702154,0,0,0,0"
2025-06-19T11:32:04.630899,"TARGET_NOT_FOUND,707056,0,0,0,0"
2025-06-19T11:32:09.534152,"TARGET_NOT_FOUND,711959,0,0,0,0"
2025-06-19T11:32:14.437246,"TARGET_NOT_FOUND,716862,0,0,0,0"
2025-06-19T11:32:19.340547,"TARGET_NOT_FOUND,721765,0,0,0,0"
2025-06-19T11:32:24.243139,"TARGET_NOT_FOUND,726668,0,0,0,0"
2025-06-19T11:32:29.146303,"TARGET_NOT_FOUND,731571,0,0,0,0"
2025-06-19T11:32:34.049150,"TARGET_NOT_FOUND,736474,0,0,0,0"
2025-06-19T11:32:38.952313,"TARGET_NOT_FOUND,741377,0,0,0,0"
2025-06-19T11:32:43.855375,"TARGET_NOT_FOUND,746280,0,0,0,0"
2025-06-19T11:32:48.758534,"TARGET_NOT_FOUND,751183,0,0,0,0"
2025-06-19T11:32:53.661243,"TARGET_NOT_FOUND,756086,0,0,0,0"
2025-06-19T11:32:58.563235,"TARGET_NOT_FOUND,760988,0,0,0,0"
2025-06-19T11:33:03.465761,"TARGET_NOT_FOUND,765890,0,0,0,0"
2025-06-19T11:33:08.367576,"TARGET_NOT_FOUND,770792,0,0,0,0"
2025-06-19T11:33:13.270651,"TARGET_NOT_FOUND,775695,0,0,0,0"
2025-06-19T11:33:18.173547,"TARGET_NOT_FOUND,780598,0,0,0,0"
2025-06-19T11:33:23.076527,"TARGET_NOT_FOUND,785501,0,0,0,0"
2025-06-19T11:33:27.978603,"TARGET_NOT_FOUND,790403,0,0,0,0"
2025-06-19T11:33:32.880722,"TARGET_NOT_FOUND,795305,0,0,0,0"
2025-06-19T11:33:37.783694,"TARGET_NOT_FOUND,800208,0,0,0,0"
2025-06-19T11:33:42.686008,"TARGET_NOT_FOUND,805110,0,0,0,0"
2025-06-19T11:33:47.588856,"TARGET_NOT_FOUND,810013,0,0,0,0"
2025-06-19T11:33:52.491970,"TARGET_NOT_FOUND,814916,0,0,0,0"
2025-06-19T11:33:57.395014,"TARGET_NOT_FOUND,819819,0,0,0,0"
2025-06-19T11:34:02.297003,"TARGET_NOT_FOUND,824721,0,0,0,0"
2025-06-19T11:34:07.199913,"TARGET_NOT_FOUND,829624,0,0,0,0"
2025-06-19T11:34:12.101928,"TARGET_NOT_FOUND,834526,0,0,0,0"
2025-06-19T11:34:17.004300,"TARGET_NOT_FOUND,839428,0,0,0,0"
2025-06-19T11:34:21.907117,"TARGET_NOT_FOUND,844331,0,0,0,0"
2025-06-19T11:34:26.809186,"TARGET_NOT_FOUND,849233,0,0,0,0"
2025-06-19T11:34:31.712125,"TARGET_NOT_FOUND,854136,0,0,0,0"
2025-06-19T11:34:36.614163,"TARGET_NOT_FOUND,859038,0,0,0,0"
2025-06-19T11:34:41.516332,"TARGET_NOT_FOUND,863940,0,0,0,0"
2025-06-19T11:34:46.419665,"TARGET_NOT_FOUND,868843,0,0,0,0"
2025-06-19T11:34:51.322284,"TARGET_NOT_FOUND,873746,0,0,0,0"
2025-06-19T11:34:56.224473,"TARGET_NOT_FOUND,878648,0,0,0,0"
2025-06-19T11:35:01.127397,"TARGET_NOT_FOUND,883551,0,0,0,0"
2025-06-19T11:35:06.029521,"TARGET_NOT_FOUND,888453,0,0,0,0"
2025-06-19T11:35:10.932586,"TARGET_NOT_FOUND,893356,0,0,0,0"
2025-06-19T11:35:15.835770,"TARGET_NOT_FOUND,898259,0,0,0,0"
2025-06-19T11:35:20.738605,"TARGET_NOT_FOUND,903162,0,0,0,0"
2025-06-19T11:35:25.641515,"TARGET_NOT_FOUND,908065,0,0,0,0"
2025-06-19T11:35:30.543554,"TARGET_NOT_FOUND,912967,0,0,0,0"
2025-06-19T11:35:35.445610,"TARGET_NOT_FOUND,917869,0,0,0,0"
2025-06-19T11:35:40.347636,"TARGET_NOT_FOUND,922771,0,0,0,0"
2025-06-19T11:35:45.249720,"TARGET_NOT_FOUND,927673,0,0,0,0"
2025-06-19T11:35:50.152211,"RSSI_DATA,932575,-95,6,56234.13,67"
2025-06-19T11:35:55.054983,"TARGET_NOT_FOUND,937478,0,0,0,0"
2025-06-19T11:35:59.958206,"RSSI_DATA,942381,-96,6,63095.73,68"
2025-06-19T11:36:04.861169,"RSSI_DATA,947284,-91,6,35481.34,69"
2025-06-19T11:36:09.764260,"RSSI_DATA,952187,-92,6,39810.72,70"
2025-06-19T11:36:14.667384,"RSSI_DATA,957090,-92,6,39810.72,71"
2025-06-19T11:36:19.570586,"RSSI_DATA,961993,-93,6,44668.36,72"
2025-06-19T11:36:24.473282,"RSSI_DATA,966896,-92,6,39810.72,73"
2025-06-19T11:36:29.376302,"RSSI_DATA,971799,-83,6,14125.37,74"
2025-06-19T11:36:34.279312,"RSSI_DATA,976702,-82,6,12589.25,75"
2025-06-19T11:36:39.182110,"RSSI_DATA,981605,-74,6,5011.87,76"
2025-06-19T11:36:44.084118,"RSSI_DATA,986507,-72,6,3981.07,77"
2025-06-19T11:36:48.986363,"RSSI_DATA,991409,-76,6,6309.57,78"
2025-06-19T11:36:53.889529,"RSSI_DATA,996312,-83,6,14125.37,79"
2025-06-19T11:36:58.792754,"RSSI_DATA,1001215,-87,6,22387.21,80"
2025-06-19T11:37:03.695802,"RSSI_DATA,1006118,-87,6,22387.21,81"
2025-06-19T11:37:08.598593,"RSSI_DATA,1011021,-80,6,10000.00,82"
2025-06-19T11:37:13.501681,"RSSI_DATA,1015924,-81,6,11220.18,83"
2025-06-19T11:37:18.404744,"RSSI_DATA,1020827,-83,6,14125.37,84"
2025-06-19T11:37:23.307704,"RSSI_DATA,1025730,-81,6,11220.18,85"
2025-06-19T11:37:28.210607,"RSSI_DATA,1030632,-82,6,12589.25,86"
2025-06-19T11:37:33.112553,"RSSI_DATA,1035534,-77,6,7079.46,87"
2025-06-19T11:37:38.015069,"RSSI_DATA,1040437,-90,6,31622.78,88"
2025-06-19T11:37:42.918058,"RSSI_DATA,1045340,-87,6,22387.21,89"
2025-06-19T11:37:47.820844,"RSSI_DATA,1050243,-86,6,19952.62,90"
2025-06-19T11:37:52.724084,"RSSI_DATA,1055146,-93,6,44668.36,91"
2025-06-19T11:37:57.627013,"RSSI_DATA,1060049,-93,6,44668.36,92"
2025-06-19T11:38:02.530189,"RSSI_DATA,1064952,-95,6,56234.13,93"
2025-06-19T11:38:07.433087,"RSSI_DATA,1069855,-91,6,35481.34,94"
2025-06-19T11:38:12.336272,"RSSI_DATA,1074758,-91,6,35481.34,95"
2025-06-19T11:38:17.239376,"RSSI_DATA,1079661,-88,6,25118.87,96"
2025-06-19T11:38:22.142733,"RSSI_DATA,1084564,-90,6,31622.78,97"
2025-06-19T11:38:27.045043,"RSSI_DATA,1089466,-82,6,12589.25,98"
2025-06-19T11:38:31.947166,"RSSI_DATA,1094369,-79,6,8912.51,99"
2025-06-19T11:38:36.850235,"RSSI_DATA,1099271,-81,6,11220.18,100"
2025-06-19T11:38:41.752266,"RSSI_DATA,1104173,-83,6,14125.37,101"
2025-06-19T11:38:46.654333,"RSSI_DATA,1109076,-83,6,14125.37,102"
2025-06-19T11:38:51.556707,"RSSI_DATA,1113978,-88,6,25118.87,103"
2025-06-19T11:38:56.459473,"RSSI_DATA,1118881,-81,6,11220.18,104"
2025-06-19T11:39:01.362577,"RSSI_DATA,1123784,-82,6,12589.25,105"
2025-06-19T11:39:06.265380,"RSSI_DATA,1128686,-82,6,12589.25,106"
2025-06-19T11:39:11.167687,"RSSI_DATA,1133589,-80,6,10000.00,107"
2025-06-19T11:39:16.070570,"RSSI_DATA,1138492,-80,6,10000.00,108"
2025-06-19T11:39:20.973960,"RSSI_DATA,1143395,-95,6,56234.13,109"
2025-06-19T11:39:25.876931,"RSSI_DATA,1148298,-84,6,15848.93,110"
2025-06-19T11:39:30.780023,"RSSI_DATA,1153201,-92,6,39810.72,111"
2025-06-19T11:39:35.682493,"TARGET_NOT_FOUND,1158104,0,0,0,0"
2025-06-19T11:39:40.584768,"RSSI_DATA,1163006,-85,6,17782.79,112"
2025-06-19T11:39:45.487886,"RSSI_DATA,1167909,-89,6,28183.83,113"
2025-06-19T11:39:50.391187,"RSSI_DATA,1172812,-90,6,31622.78,114"
2025-06-19T11:39:55.294145,"RSSI_DATA,1177715,-87,6,22387.21,115"
2025-06-19T11:40:00.197137,"RSSI_DATA,1182618,-92,6,39810.72,116"
2025-06-19T11:40:05.099916,"RSSI_DATA,1187520,-85,6,17782.79,117"
2025-06-19T11:40:10.002318,"RSSI_DATA,1192423,-92,6,39810.72,118"
2025-06-19T11:40:14.905441,"RSSI_DATA,1197326,-94,6,50118.72,119"
2025-06-19T11:40:19.808444,"RSSI_DATA,1202229,-94,6,50118.72,120"
2025-06-19T11:40:24.711461,"RSSI_DATA,1207132,-92,6,39810.72,121"
2025-06-19T11:40:29.614137,"RSSI_DATA,1212034,-87,6,22387.21,122"
2025-06-19T11:40:34.516108,"RSSI_DATA,1216936,-84,6,15848.93,123"
2025-06-19T11:40:39.418635,"RSSI_DATA,1221839,-89,6,28183.83,124"
2025-06-19T11:40:44.321532,"RSSI_DATA,1226742,-84,6,15848.93,125"
2025-06-19T11:40:49.224388,"RSSI_DATA,1231645,-82,6,12589.25,126"
2025-06-19T11:40:54.127365,"RSSI_DATA,1236547,-84,6,15848.93,127"
2025-06-19T11:40:59.029347,"RSSI_DATA,1241449,-81,6,11220.18,128"
2025-06-19T11:41:03.931506,"RSSI_DATA,1246352,-80,6,10000.00,129"
2025-06-19T11:41:08.834764,"RSSI_DATA,1251255,-92,6,39810.72,130"
2025-06-19T11:41:13.737555,"RSSI_DATA,1256158,-85,6,17782.79,131"
2025-06-19T11:41:18.640815,"RSSI_DATA,1261061,-92,6,39810.72,132"
2025-06-19T11:41:23.543689,"RSSI_DATA,1265964,-81,6,11220.18,133"
2025-06-19T11:41:28.446536,"RSSI_DATA,1270867,-79,6,8912.51,134"
2025-06-19T11:41:33.350066,"RSSI_DATA,1275770,-88,6,25118.87,135"
2025-06-19T11:41:38.253072,"RSSI_DATA,1280673,-94,6,50118.72,136"
2025-06-19T11:41:43.155686,"RSSI_DATA,1285575,-82,6,12589.25,137"
2025-06-19T11:41:48.057653,"TARGET_NOT_FOUND,1290478,0,0,0,0"
2025-06-19T11:41:52.961160,"RSSI_DATA,1295381,-94,6,50118.72,138"
2025-06-19T11:41:57.863647,"TARGET_NOT_FOUND,1300284,0,0,0,0"
2025-06-19T11:42:02.765878,"TARGET_NOT_FOUND,1305186,0,0,0,0"
2025-06-19T11:42:07.668681,"TARGET_NOT_FOUND,1310089,0,0,0,0"
2025-06-19T11:42:12.571012,"TARGET_NOT_FOUND,1314991,0,0,0,0"
2025-06-19T11:42:17.473893,"TARGET_NOT_FOUND,1319894,0,0,0,0"
2025-06-19T11:42:22.376965,"TARGET_NOT_FOUND,1324797,0,0,0,0"
2025-06-19T11:42:27.280133,"TARGET_NOT_FOUND,1329700,0,0,0,0"
2025-06-19T11:42:32.182988,"TARGET_NOT_FOUND,1334603,0,0,0,0"
2025-06-19T11:42:37.085944,"TARGET_NOT_FOUND,1339506,0,0,0,0"
2025-06-19T11:42:41.988056,"TARGET_NOT_FOUND,1344408,0,0,0,0"
2025-06-19T11:42:46.890126,"TARGET_NOT_FOUND,1349310,0,0,0,0"
2025-06-19T11:42:51.793148,"TARGET_NOT_FOUND,1354213,0,0,0,0"
2025-06-19T11:42:56.696261,"TARGET_NOT_FOUND,1359116,0,0,0,0"
2025-06-19T11:43:01.599165,"TARGET_NOT_FOUND,1364019,0,0,0,0"
2025-06-19T11:43:06.501293,"TARGET_NOT_FOUND,1368921,0,0,0,0"
2025-06-19T11:43:11.404286,"TARGET_NOT_FOUND,1373824,0,0,0,0"
2025-06-19T11:43:16.306438,"TARGET_NOT_FOUND,1378726,0,0,0,0"
2025-06-19T11:43:21.209422,"TARGET_NOT_FOUND,1383629,0,0,0,0"
2025-06-19T11:43:26.112643,"TARGET_NOT_FOUND,1388532,0,0,0,0"
2025-06-19T11:43:31.015540,"TARGET_NOT_FOUND,1393435,0,0,0,0"
2025-06-19T11:43:35.918639,"TARGET_NOT_FOUND,1398338,0,0,0,0"
2025-06-19T11:43:40.821643,"TARGET_NOT_FOUND,1403241,0,0,0,0"
2025-06-19T11:43:45.724712,"TARGET_NOT_FOUND,1408144,0,0,0,0"
2025-06-19T11:43:50.627829,"TARGET_NOT_FOUND,1413047,0,0,0,0"
2025-06-19T11:43:55.530716,"TARGET_NOT_FOUND,1417950,0,0,0,0"
2025-06-19T11:44:00.434020,"TARGET_NOT_FOUND,1422853,0,0,0,0"
2025-06-19T11:44:05.336730,"TARGET_NOT_FOUND,1427756,0,0,0,0"
2025-06-19T11:44:10.239640,"TARGET_NOT_FOUND,1432659,0,0,0,0"
2025-06-19T11:44:15.141759,"TARGET_NOT_FOUND,1437561,0,0,0,0"
2025-06-19T11:44:20.044013,"TARGET_NOT_FOUND,1442463,0,0,0,0"
2025-06-19T11:44:24.946864,"TARGET_NOT_FOUND,1447366,0,0,0,0"
2025-06-19T11:44:29.848948,"TARGET_NOT_FOUND,1452268,0,0,0,0"
2025-06-19T11:44:34.751928,"TARGET_NOT_FOUND,1457171,0,0,0,0"
2025-06-19T11:44:39.653932,"TARGET_NOT_FOUND,1462073,0,0,0,0"
2025-06-19T11:44:44.556014,"TARGET_NOT_FOUND,1466975,0,0,0,0"
2025-06-19T11:44:49.458097,"TARGET_NOT_FOUND,1471877,0,0,0,0"
2025-06-19T11:44:54.361186,"TARGET_NOT_FOUND,1476780,0,0,0,0"
2025-06-19T11:44:59.264334,"TARGET_NOT_FOUND,1481683,0,0,0,0"
2025-06-19T11:45:04.167228,"TARGET_NOT_FOUND,1486586,0,0,0,0"
2025-06-19T11:45:09.070266,"TARGET_NOT_FOUND,1491489,0,0,0,0"
2025-06-19T11:45:13.973169,"TARGET_NOT_FOUND,1496392,0,0,0,0"
2025-06-19T11:45:18.875332,"TARGET_NOT_FOUND,1501294,0,0,0,0"
2025-06-19T11:45:23.778601,"RSSI_DATA,1506197,-89,6,28183.83,139"
2025-06-19T11:45:28.681416,"TARGET_NOT_FOUND,1511100,0,0,0,0"
2025-06-19T11:45:33.584871,"RSSI_DATA,1516003,-92,6,39810.72,140"
2025-06-19T11:45:38.487723,"TARGET_NOT_FOUND,1520906,0,0,0,0"
2025-06-19T11:45:43.390545,"TARGET_NOT_FOUND,1525809,0,0,0,0"
2025-06-19T11:45:48.292593,"TARGET_NOT_FOUND,1530711,0,0,0,0"
2025-06-19T11:45:53.196001,"RSSI_DATA,1535614,-88,6,25118.87,141"
2025-06-19T11:45:58.099048,"RSSI_DATA,1540517,-91,6,35481.34,142"
2025-06-19T11:46:03.002233,"RSSI_DATA,1545420,-89,6,28183.83,143"
2025-06-19T11:46:07.904663,"TARGET_NOT_FOUND,1550323,0,0,0,0"
2025-06-19T11:46:12.808047,"RSSI_DATA,1555226,-87,6,22387.21,144"
2025-06-19T11:46:17.711374,"RSSI_DATA,1560128,-83,6,14125.37,145"
2025-06-19T11:46:22.612755,"RSSI_DATA,1565030,-81,6,11220.18,146"
2025-06-19T11:46:27.515417,"RSSI_DATA,1569933,-91,6,35481.34,147"
2025-06-19T11:46:32.418379,"RSSI_DATA,1574836,-89,6,28183.83,148"
2025-06-19T11:46:37.321309,"RSSI_DATA,1579739,-90,6,31622.78,149"
2025-06-19T11:46:42.224567,"RSSI_DATA,1584642,-90,6,31622.78,150"
2025-06-19T11:46:47.127006,"TARGET_NOT_FOUND,1589545,0,0,0,0"
2025-06-19T11:46:52.030005,"TARGET_NOT_FOUND,1594448,0,0,0,0"
2025-06-19T11:46:56.933424,"RSSI_DATA,1599351,-88,6,25118.87,151"
